                    IV-2SLS Estimation Summary                    
Dep. Variable:   ,death_rate      ,  R-squared:         ,0.6638   
Estimator:       ,IV-2SLS         ,  Adj. R-squared:    ,0.6518   
No. Observations:,9050            ,  F-statistic:       ,9.269e+12
Date:            ,Sat, Aug 20 2022,  P-value (F-stat)   ,0.0000   
Time:            ,20:45:47        ,  Distribution:      ,chi2(314)
Cov. Estimator:  ,heteroskedastic ,                     ,         
                 ,                ,                     ,         
                              Parameter Estimates                              
                       ,Parameter,Std. Err., T-stat,P-value, Lower CI ,Upper CI
C(sector)[T.4523]      ,0.9825   ,0.1870   ,5.2527 ,0.0000 ,0.6159    ,1.3491  
C(sector)[T.4531]      ,0.9488   ,0.1870   ,5.0737 ,0.0000 ,0.5823    ,1.3153  
C(sector)[T.4532]      ,0.9707   ,0.1870   ,5.1900 ,0.0000 ,0.6041    ,1.3373  
C(sector)[T.4533]      ,0.9636   ,0.1872   ,5.1486 ,0.0000 ,0.5968    ,1.3304  
C(sector)[T.4539]      ,0.9628   ,0.1871   ,5.1450 ,0.0000 ,0.5960    ,1.3296  
C(sector)[T.4541]      ,0.9597   ,0.1873   ,5.1227 ,0.0000 ,0.5925    ,1.3269  
C(sector)[T.4542]      ,0.9574   ,0.1871   ,5.1178 ,0.0000 ,0.5908    ,1.3241  
C(sector)[T.4543]      ,0.9419   ,0.1872   ,5.0327 ,0.0000 ,0.5751    ,1.3087  
C(sector)[T.4811]      ,1.0382   ,0.2044   ,5.0793 ,0.0000 ,0.6376    ,1.4389  
C(sector)[T.4812]      ,1.0226   ,0.2039   ,5.0156 ,0.0000 ,0.6230    ,1.4222  
C(sector)[T.4831]      ,1.0064   ,0.2039   ,4.9346 ,0.0000 ,0.6066    ,1.4061  
C(sector)[T.4832]      ,1.0014   ,0.2040   ,4.9079 ,0.0000 ,0.6015    ,1.4012  
C(sector)[T.4841]      ,1.0568   ,0.2038   ,5.1842 ,0.0000 ,0.6572    ,1.4563  
C(sector)[T.4842]      ,1.0403   ,0.2042   ,5.0944 ,0.0000 ,0.6401    ,1.4405  
C(sector)[T.4851]      ,1.0143   ,0.2041   ,4.9704 ,0.0000 ,0.6143    ,1.4142  
C(sector)[T.4852]      ,0.9909   ,0.2043   ,4.8500 ,0.0000 ,0.5905    ,1.3913  
C(sector)[T.4853]      ,1.0586   ,0.2041   ,5.1877 ,0.0000 ,0.6586    ,1.4585  
C(sector)[T.4854]      ,0.9971   ,0.2042   ,4.8826 ,0.0000 ,0.5969    ,1.3974  
C(sector)[T.4855]      ,1.0166   ,0.2040   ,4.9826 ,0.0000 ,0.6167    ,1.4165  
C(sector)[T.4859]      ,1.0398   ,0.2038   ,5.1020 ,0.0000 ,0.6403    ,1.4392  
C(sector)[T.4861]      ,0.9422   ,0.2040   ,4.6188 ,0.0000 ,0.5424    ,1.3420  
C(sector)[T.4862]      ,0.9724   ,0.2045   ,4.7543 ,0.0000 ,0.5715    ,1.3733  
C(sector)[T.4869]      ,0.9306   ,0.2040   ,4.5624 ,0.0000 ,0.5308    ,1.3303  
C(sector)[T.4871]      ,1.0213   ,0.2039   ,5.0081 ,0.0000 ,0.6216    ,1.4210  
C(sector)[T.4872]      ,1.0285   ,0.2040   ,5.0414 ,0.0000 ,0.6286    ,1.4283  
C(sector)[T.4879]      ,0.9740   ,0.2040   ,4.7742 ,0.0000 ,0.5741    ,1.3739  
C(sector)[T.4881]      ,1.0097   ,0.2040   ,4.9505 ,0.0000 ,0.6100    ,1.4095  
C(sector)[T.4882]      ,0.9935   ,0.2041   ,4.8675 ,0.0000 ,0.5934    ,1.3935  
C(sector)[T.4883]      ,1.0060   ,0.2042   ,4.9257 ,0.0000 ,0.6057    ,1.4063  
C(sector)[T.4884]      ,1.0237   ,0.2037   ,5.0244 ,0.0000 ,0.6244    ,1.4230  
C(sector)[T.4885]      ,1.0084   ,0.2039   ,4.9447 ,0.0000 ,0.6087    ,1.4081  
C(sector)[T.4889]      ,1.0386   ,0.2039   ,5.0938 ,0.0000 ,0.6390    ,1.4383  
C(sector)[T.4921]      ,1.0543   ,0.2038   ,5.1719 ,0.0000 ,0.6547    ,1.4538  
C(sector)[T.4922]      ,1.0582   ,0.2041   ,5.1840 ,0.0000 ,0.6581    ,1.4582  
C(sector)[T.4931]      ,0.9814   ,0.2041   ,4.8084 ,0.0000 ,0.5814    ,1.3814  
C(sector)[T.5111]      ,0.9583   ,0.1916   ,5.0004 ,0.0000 ,0.5827    ,1.3339  
C(sector)[T.5112]      ,1.0176   ,0.1916   ,5.3098 ,0.0000 ,0.6420    ,1.3932  
C(sector)[T.5121]      ,0.9974   ,0.1916   ,5.2046 ,0.0000 ,0.6218    ,1.3730  
C(sector)[T.5122]      ,1.0210   ,0.1916   ,5.3277 ,0.0000 ,0.6454    ,1.3966  
C(sector)[T.5151]      ,0.9650   ,0.1916   ,5.0352 ,0.0000 ,0.5893    ,1.3406  
C(sector)[T.5173]      ,0.9922   ,0.1916   ,5.1776 ,0.0000 ,0.6166    ,1.3679  
C(sector)[T.5174]      ,0.9314   ,0.1916   ,4.8602 ,0.0000 ,0.5558    ,1.3070  
C(sector)[T.5179]      ,1.0370   ,0.1916   ,5.4111 ,0.0000 ,0.6614    ,1.4126  
C(sector)[T.5182]      ,0.9619   ,0.1916   ,5.0191 ,0.0000 ,0.5863    ,1.3375  
C(sector)[T.5191]      ,0.9465   ,0.1916   ,4.9390 ,0.0000 ,0.5709    ,1.3221  
C(sector)[T.5211]      ,0.9022   ,0.2009   ,4.4911 ,0.0000 ,0.5085    ,1.2959  
C(sector)[T.5221]      ,0.9493   ,0.2007   ,4.7308 ,0.0000 ,0.5560    ,1.3426  
C(sector)[T.5222]      ,1.0143   ,0.2008   ,5.0522 ,0.0000 ,0.6208    ,1.4078  
C(sector)[T.5223]      ,1.0506   ,0.2010   ,5.2272 ,0.0000 ,0.6567    ,1.4445  
C(sector)[T.5231]      ,1.0077   ,0.2007   ,5.0208 ,0.0000 ,0.6143    ,1.4011  
C(sector)[T.5232]      ,0.9646   ,0.2012   ,4.7953 ,0.0000 ,0.5704    ,1.3589  
C(sector)[T.5239]      ,1.0130   ,0.2011   ,5.0383 ,0.0000 ,0.6189    ,1.4070  
C(sector)[T.5241]      ,0.9889   ,0.2008   ,4.9257 ,0.0000 ,0.5954    ,1.3824  
C(sector)[T.5242]      ,0.9836   ,0.2008   ,4.8981 ,0.0000 ,0.5900    ,1.3771  
C(sector)[T.5250]      ,1.0566   ,0.2011   ,5.2535 ,0.0000 ,0.6624    ,1.4507  
C(sector)[T.5311]      ,0.5284   ,0.0933   ,5.6649 ,0.0000 ,0.3456    ,0.7112  
C(sector)[T.5312]      ,0.5404   ,0.0927   ,5.8330 ,0.0000 ,0.3588    ,0.7220  
C(sector)[T.5313]      ,0.5208   ,0.0924   ,5.6343 ,0.0000 ,0.3396    ,0.7019  
C(sector)[T.5321]      ,0.5580   ,0.0935   ,5.9646 ,0.0000 ,0.3746    ,0.7413  
C(sector)[T.5322]      ,0.5719   ,0.0940   ,6.0865 ,0.0000 ,0.3877    ,0.7561  
C(sector)[T.5323]      ,0.5207   ,0.0936   ,5.5647 ,0.0000 ,0.3373    ,0.7041  
C(sector)[T.5324]      ,0.5286   ,0.0932   ,5.6737 ,0.0000 ,0.3460    ,0.7113  
C(sector)[T.5331]      ,0.5301   ,0.0926   ,5.7247 ,0.0000 ,0.3486    ,0.7116  
C(sector)[T.5411]      ,0.9694   ,0.1988   ,4.8769 ,0.0000 ,0.5798    ,1.3590  
C(sector)[T.5412]      ,0.9763   ,0.1987   ,4.9126 ,0.0000 ,0.5868    ,1.3659  
C(sector)[T.5413]      ,0.9822   ,0.1988   ,4.9411 ,0.0000 ,0.5926    ,1.3718  
C(sector)[T.5414]      ,1.0117   ,0.1988   ,5.0893 ,0.0000 ,0.6221    ,1.4013  
C(sector)[T.5415]      ,1.0274   ,0.1989   ,5.1660 ,0.0000 ,0.6376    ,1.4173  
C(sector)[T.5416]      ,1.0323   ,0.1986   ,5.1975 ,0.0000 ,0.6430    ,1.4215  
C(sector)[T.5417]      ,0.9903   ,0.1987   ,4.9838 ,0.0000 ,0.6008    ,1.3797  
C(sector)[T.5418]      ,1.0065   ,0.1988   ,5.0630 ,0.0000 ,0.6169    ,1.3961  
C(sector)[T.5419]      ,0.9778   ,0.1988   ,4.9195 ,0.0000 ,0.5882    ,1.3673  
C(sector)[T.5511]      ,0.5106   ,0.1018   ,5.0130 ,0.0000 ,0.3109    ,0.7102  
C(sector)[T.5611]      ,1.0018   ,0.1978   ,5.0650 ,0.0000 ,0.6142    ,1.3895  
C(sector)[T.5612]      ,0.9621   ,0.1977   ,4.8670 ,0.0000 ,0.5746    ,1.3495  
C(sector)[T.5613]      ,1.0128   ,0.1980   ,5.1152 ,0.0000 ,0.6247    ,1.4009  
C(sector)[T.5614]      ,1.0086   ,0.1980   ,5.0928 ,0.0000 ,0.6204    ,1.3967  
C(sector)[T.5615]      ,0.9971   ,0.1984   ,5.0261 ,0.0000 ,0.6083    ,1.3859  
C(sector)[T.5616]      ,0.9975   ,0.1979   ,5.0399 ,0.0000 ,0.6096    ,1.3855  
C(sector)[T.5617]      ,1.0029   ,0.1979   ,5.0688 ,0.0000 ,0.6151    ,1.3907  
C(sector)[T.5619]      ,0.9968   ,0.1981   ,5.0318 ,0.0000 ,0.6085    ,1.3851  
C(sector)[T.5621]      ,0.9761   ,0.1978   ,4.9342 ,0.0000 ,0.5884    ,1.3639  
C(sector)[T.5622]      ,0.9886   ,0.1982   ,4.9883 ,0.0000 ,0.6002    ,1.3770  
C(sector)[T.5629]      ,0.9770   ,0.1978   ,4.9393 ,0.0000 ,0.5893    ,1.3647  
C(sector)[T.6111]      ,0.8768   ,0.1864   ,4.7032 ,0.0000 ,0.5114    ,1.2421  
C(sector)[T.6112]      ,0.8789   ,0.1863   ,4.7167 ,0.0000 ,0.5137    ,1.2442  
C(sector)[T.6113]      ,0.8718   ,0.1864   ,4.6775 ,0.0000 ,0.5065    ,1.2372  
C(sector)[T.6114]      ,0.9492   ,0.1865   ,5.0886 ,0.0000 ,0.5836    ,1.3148  
C(sector)[T.6115]      ,0.9246   ,0.1864   ,4.9594 ,0.0000 ,0.5592    ,1.2900  
C(sector)[T.6116]      ,0.9345   ,0.1865   ,5.0121 ,0.0000 ,0.5691    ,1.3000  
C(sector)[T.6117]      ,0.9518   ,0.1865   ,5.1046 ,0.0000 ,0.5864    ,1.3173  
C(sector)[T.6211]      ,0.8780   ,0.1784   ,4.9227 ,0.0000 ,0.5284    ,1.2276  
C(sector)[T.6212]      ,0.8529   ,0.1787   ,4.7726 ,0.0000 ,0.5027    ,1.2032  
C(sector)[T.6213]      ,0.8816   ,0.1792   ,4.9185 ,0.0000 ,0.5303    ,1.2328  
C(sector)[T.6214]      ,0.8838   ,0.1793   ,4.9301 ,0.0000 ,0.5325    ,1.2352  
C(sector)[T.6215]      ,0.9131   ,0.1787   ,5.1085 ,0.0000 ,0.5628    ,1.2634  
C(sector)[T.6216]      ,0.9147   ,0.1798   ,5.0869 ,0.0000 ,0.5623    ,1.2672  
C(sector)[T.6219]      ,0.8960   ,0.1786   ,5.0173 ,0.0000 ,0.5460    ,1.2460  
C(sector)[T.6221]      ,0.8332   ,0.1782   ,4.6762 ,0.0000 ,0.4840    ,1.1825  
C(sector)[T.6222]      ,0.8330   ,0.1781   ,4.6775 ,0.0000 ,0.4840    ,1.1820  
C(sector)[T.6223]      ,0.8414   ,0.1789   ,4.7037 ,0.0000 ,0.4908    ,1.1920  
C(sector)[T.6231]      ,0.8685   ,0.1787   ,4.8609 ,0.0000 ,0.5183    ,1.2186  
C(sector)[T.6232]      ,0.8667   ,0.1789   ,4.8449 ,0.0000 ,0.5161    ,1.2174  
C(sector)[T.6233]      ,0.8992   ,0.1789   ,5.0263 ,0.0000 ,0.5486    ,1.2499  
C(sector)[T.6239]      ,0.8729   ,0.1782   ,4.8971 ,0.0000 ,0.5235    ,1.2222  
C(sector)[T.6241]      ,0.8847   ,0.1797   ,4.9245 ,0.0000 ,0.5326    ,1.2368  
